gid	parA_rep1	parA_rep2	parA_rep3	parB_rep1	parB_rep2	parB_rep3	hybA_rep1	hybA_rep2	hybA_rep3	hybB_rep1	hybB_rep2	hybB_rep3
Zm00001d044417	687	582	699	571	622	639	120	134	159	77	101	124
Zm00001d044422	853	626	694	331	397	359	43	56	44	16	12	10
Zm00001d044423	181	181	218	31	53	25	13	32	11	5	12	4
Zm00001d044425	294	310	244	381	409	370	14	35	13	20	15	20
Zm00001d044429	1123	756	796	877	1053	913	55	44	87	50	55	61
Zm00001d044431	1720	1603	1880	1092	1492	1273	178	153	135	114	93	50
Zm00001d044432	1998	1700	1766	1633	1797	1686	111	101	101	40	34	54
Zm00001d044433	1583	756	1190	355	524	462	35	25	60	20	17	35
Zm00001d044434	1305	727	1130	632	821	823	60	38	64	34	27	44
Zm00001d044441	3412	3949	3761	2111	2837	2261	381	392	332	258	282	252
Zm00001d044442	1396	614	452	725	404	597	48	9	70	30	10	61
Zm00001d044445	4301	4690	4703	4877	6063	5254	984	1096	960	1756	1541	1437
Zm00001d044455	21272	20370	26231	63750	83222	74082	5707	5670	3767	6754	6946	4483
Zm00001d044459	1334	1024	792	527	637	554	64	84	111	66	91	85
Zm00001d044461	1147	1498	1083	1175	1062	1034	155	141	147	108	108	98
Zm00001d044464	288	148	183	331	360	337	10	12	14	21	16	29
Zm00001d044468	560	385	516	528	578	544	58	80	90	56	67	110
Zm00001d044469	3066	1356	1485	1554	1805	1515	135	146	232	262	228	336
Zm00001d044470	2122	2015	2469	1826	1999	1947	308	281	253	238	195	158
Zm00001d044475	1195	2211	1920	1312	1678	1492	472	494	252	252	281	160
Zm00001d044478	5249	5078	5808	4041	3591	3737	971	683	641	459	337	328
Zm00001d044479	2204	1792	1463	938	947	806	85	77	75	44	46	59
Zm00001d044481	836	467	643	567	668	626	64	50	70	24	20	35
Zm00001d044488	1331	597	851	772	915	739	21	50	72	12	27	33
Zm00001d044489	95	85	80	62	119	81	5	5	4	4	4	5
Zm00001d044490	1808	1031	1125	1043	1366	1121	95	155	161	89	120	77
Zm00001d044495	4661	2782	5061	4722	7393	6487	392	331	505	485	427	557
Zm00001d044497	1778	1206	1321	1036	1289	1127	306	288	432	252	353	360
Zm00001d044506	2128	1121	1581	1090	1232	1161	195	158	189	164	123	163
Zm00001d044510	5186	4923	4851	5166	4987	4655	78	62	68	61	62	49
Zm00001d044511	497	437	524	453	445	471	23	17	31	15	5	13
Zm00001d044515	573	371	448	360	453	343	9	15	16	10	5	14
Zm00001d044516	22023	23012	26095	22766	16356	17807	4679	3895	3568	2764	2201	1726
Zm00001d044518	662	338	1045	348	337	445	34	48	34	5	13	12
Zm00001d044525	891	586	930	715	835	958	108	109	148	102	108	112
Zm00001d044527	1580	1834	1858	995	1106	1086	144	360	277	118	175	140
Zm00001d044528	2307	2316	2161	1654	1599	1661	436	435	295	374	303	291
Zm00001d044533	1398	844	806	5586	5336	6173	315	228	417	902	661	942
Zm00001d044540	4627	2689	4973	1146	6038	3326	153	207	170	71	84	67
Zm00001d044541	1410	451	325	43	174	53	19	4	53	52	6	46
Zm00001d044548	782	420	382	560	610	592	34	25	45	55	50	45
Zm00001d044551	1751	1256	1338	1312	1481	1352	45	1	23	27	7	20
Zm00001d044552	1834	953	1304	979	1005	972	53	87	88	50	47	56
Zm00001d044553	2041	1400	2193	1149	1997	1641	205	114	218	187	178	224
Zm00001d044554	894	763	967	721	939	753	221	203	165	86	95	71
Zm00001d044555	6801	7020	8942	10092	8645	9190	406	384	259	206	190	106
Zm00001d044573	1769	1494	1783	1659	1691	1549	16	19	19	6	6	7
Zm00001d044575	6238	4640	5564	4205	4465	4347	867	986	797	450	444	402
Zm00001d044593	1522	970	1381	1367	1515	1377	80	60	74	45	35	57
Zm00001d044597	695	347	400	260	363	289	96	127	179	58	82	72
Zm00001d044599	310	173	267	474	393	549	14	24	36	13	21	39
Zm00001d044600	3541	2567	2956	2906	2871	2992	144	135	169	94	81	89
Zm00001d044601	513	280	375	334	474	456	37	32	26	28	27	32
Zm00001d044614	6870	6050	6599	5619	5804	5888	485	409	507	421	427	421
Zm00001d044615	1947	1577	1595	1219	1530	1273	5	41	15	11	34	24
Zm00001d044622	352	255	347	193	199	205	37	56	72	66	56	84
Zm00001d044630	498	277	441	863	1301	1023	18	15	19	38	31	46
Zm00001d044641	566	254	271	574	559	571	4	16	25	31	26	84
Zm00001d044642	506	418	632	141	179	156	30	63	8	7	16	2
Zm00001d044646	6628	7050	7512	10664	6300	8523	943	610	488	939	756	472
Zm00001d044648	1003	963	1224	1623	1648	1778	96	92	77	102	95	90
Zm00001d044650	713	357	308	131	195	178	44	54	53	44	30	123
Zm00001d044653	3347	2500	2840	1910	2123	2049	289	332	219	215	212	246
Zm00001d044657	444	195	352	283	301	258	67	30	46	34	17	37
Zm00001d044662	383	1188	712	1053	943	872	75	61	70	125	120	83
Zm00001d044663	977	975	872	1477	1302	1418	18	8	35	10	7	19
Zm00001d044664	6804	3997	3768	2677	3353	2716	206	257	159	178	146	244
Zm00001d044665	3297	3347	4202	1728	2428	2091	328	255	263	103	105	97
Zm00001d044667	4077	1246	1537	426	874	889	90	76	170	44	41	193
Zm00001d044673	3496	2308	2848	2345	2693	2886	20	12	11	16	3	17
Zm00001d044674	678	465	804	950	575	1150	95	60	83	98	48	87
Zm00001d044683	161	505	441	619	638	454	45	34	48	78	40	59
Zm00001d044685	4054	7621	6518	14812	20737	17770	1618	1352	1569	1534	1371	1430
Zm00001d044686	3301	3687	4150	2790	7024	3827	283	184	265	318	252	237
Zm00001d044689	1123	513	831	390	523	447	83	39	41	48	17	34
Zm00001d044691	756	1236	1081	1530	960	1476	31	12	20	18	7	25
Zm00001d044696	807	1160	849	1461	1024	1142	27	42	38	22	35	21
Zm00001d044698	2025	887	1098	603	723	590	42	70	52	28	31	62
Zm00001d044699	4923	3548	3698	3369	3812	3782	364	360	332	408	329	521
Zm00001d044704	1303	1074	1384	656	781	684	19	27	24	19	20	18
Zm00001d044744	1800	2618	2829	10596	4593	7950	357	183	226	348	234	246
Zm00001d044745	371	139	250	200	204	160	16	8	34	9	9	48
Zm00001d044747	2824	1556	1462	2379	2843	2659	394	283	488	656	625	446
Zm00001d044752	855	396	783	1575	1253	1894	20	26	25	40	38	58
Zm00001d044754	9964	5867	6746	4172	5768	4852	55	49	341	41	43	49
Zm00001d044757	3494	3142	3352	3256	3461	3491	130	124	130	91	98	92
Zm00001d044769	512	152	720	1711	308	1184	95	25	40	35	14	36
Zm00001d044774	1389	517	955	175	339	247	150	88	256	76	49	128
Zm00001d044814	2147	2044	2940	2346	2927	2735	148	136	132	152	135	114
Zm00001d044815	1697	1245	1249	913	1379	1161	24	87	67	48	79	55
Zm00001d044823	975	1252	1082	856	907	874	62	112	70	41	55	56
Zm00001d044828	2343	2701	2956	2475	2456	2561	719	799	485	458	449	311
Zm00001d044831	2894	2315	2194	1245	1454	1468	492	463	590	320	281	355
Zm00001d044845	3338	3333	4341	3374	4246	4266	55	57	70	53	58	56
Zm00001d044849	1577	1365	1776	192	400	320	150	149	69	26	29	15
Zm00001d044860	1443	998	1454	1128	959	1058	273	216	190	226	151	174
Zm00001d044861	305	192	471	422	85	430	201	92	91	60	24	21
Zm00001d044869	954	638	739	799	793	835	226	293	237	200	214	187
Zm00001d044874	4904	564	283	392	896	352	18	52	792	247	174	1387
Zm00001d044902	1235	991	1073	768	976	909	5	9	2	12	15	7
Zm00001d044915	322	172	246	182	243	164	6	31	4	3	10	6
Zm00001d044916	1395	787	1093	1118	1340	1145	65	36	165	59	64	131
Zm00001d044917	886	839	963	883	921	890	152	174	148	135	126	92
Zm00001d044920	2198	3895	3152	4285	2972	3590	1042	1075	525	413	358	219
Zm00001d044921	1701	1680	1444	4001	2614	3131	107	77	76	123	129	107
Zm00001d044922	350	221	255	277	287	271	30	18	22	17	11	23
Zm00001d044923	366	296	362	393	495	487	46	33	31	39	36	28
Zm00001d044929	1274	864	1226	1327	1334	1301	192	137	149	96	99	74
Zm00001d044931	560	361	478	365	507	410	79	61	86	50	36	29
Zm00001d044939	4880	6238	6705	5125	5963	5539	725	722	648	490	412	366
Zm00001d044944	201	108	192	157	167	193	17	19	13	30	24	9
Zm00001d044945	910	586	714	483	703	528	98	140	111	124	125	101
Zm00001d044953	332	166	175	145	183	182	6	10	14	11	12	11
Zm00001d044961	1236	784	966	599	687	586	49	34	33	31	44	22
Zm00001d044971	3186	2105	2395	2336	2480	2301	203	208	238	153	114	133
Zm00001d044979	3462	1838	2252	2181	2299	2274	232	259	324	167	168	215
Zm00001d044985	714	521	802	602	690	676	207	114	169	70	42	64
Zm00001d044986	109	213	132	284	178	221	26	14	12	29	23	20
Zm00001d044987	3605	3564	4982	3420	4419	4086	417	414	353	248	199	238
Zm00001d044995	393	534	580	1199	495	871	61	4	7	28	7	8
Zm00001d045000	4984	3614	3437	2537	3147	2480	140	137	143	42	54	44
Zm00001d045014	397	147	206	289	527	423	5	7	33	22	11	81
Zm00001d045015	341	467	411	291	344	327	54	40	35	47	45	42
Zm00001d045017	97	58	145	104	188	142	17	8	5	11	13	7
Zm00001d045021	512	466	488	313	440	327	50	58	40	44	45	43
Zm00001d045025	8293	5305	4575	3773	3695	3166	304	352	439	189	174	185
Zm00001d045026	3069	1563	2572	2368	3061	2268	468	428	581	402	352	475
Zm00001d045028	6591	4897	5360	3295	4155	3845	25	32	37	18	24	22
Zm00001d045041	2349	1689	2169	2769	2292	2281	190	155	208	182	157	186
Zm00001d045042	82145	19038	14533	5256	9412	5988	1203	619	5613	1687	428	1949
Zm00001d045043	1417	1912	2060	627	776	744	122	38	100	42	10	35
Zm00001d045044	6589	5125	5166	7000	3310	4930	1444	1328	1519	1778	1188	1338
Zm00001d045046	2116	414	976	644	820	861	119	44	137	49	42	82
Zm00001d045053	1828	1718	1516	603	908	679	334	352	355	88	106	87
Zm00001d045055	546	361	259	572	517	493	85	102	82	48	72	34
Zm00001d045069	8806	4822	4307	3008	3450	2801	9	193	39	7	122	10
Zm00001d045072	5793	4194	4957	4916	5061	5076	179	153	216	212	162	231
Zm00001d045074	589	399	557	922	842	911	52	46	52	62	39	41
Zm00001d045075	278	165	191	215	216	235	21	3	11	22	5	12
Zm00001d045076	4481	4570	4217	2481	2958	2633	1093	1234	1074	717	706	702
Zm00001d045084	1047	728	905	509	806	662	64	69	66	52	43	41
Zm00001d045085	6746	6519	7958	3181	3132	3388	1104	1201	712	238	256	138
Zm00001d045094	423	275	331	211	250	227	35	17	21	27	10	11
Zm00001d045096	295	205	224	252	246	251	42	35	53	61	32	41
Zm00001d045102	367	343	420	888	285	775	73	9	13	56	12	15
Zm00001d045104	13528	7256	9753	7641	8928	8519	278	23	292	72	22	78
Zm00001d045106	258	85	113	247	281	253	10	20	33	59	67	83
Zm00001d045108	638	458	376	595	537	593	68	30	47	83	42	55
Zm00001d045111	886	755	929	1069	1386	1320	230	213	265	333	272	330
Zm00001d045113	395	298	396	365	411	370	66	60	67	57	56	49
Zm00001d045118	141	74	153	124	125	226	8	13	6	9	8	2
Zm00001d045125	1222	787	1241	1094	2357	1434	172	106	180	79	65	92
Zm00001d045127	889	368	639	296	344	327	88	81	127	50	43	62
Zm00001d045128	821	1491	849	1110	641	704	66	81	44	65	82	54
Zm00001d045133	957	1069	987	478	371	428	28	51	25	16	9	6
Zm00001d045136	1590	1203	1780	1045	1091	1231	387	399	278	181	176	130
Zm00001d045138	754	268	630	1212	1134	1559	182	97	118	158	56	82
Zm00001d045139	16509	19482	21062	24282	22819	27768	1311	1404	1231	1344	1265	1114
Zm00001d045141	50	32	44	420	455	547	9	7	1	29	10	11
Zm00001d045144	124	72	63	30	69	50	11	6	21	13	4	15
Zm00001d045154	1885	3233	2516	2128	1972	2192	285	245	204	229	214	201
Zm00001d045155	1240	742	1111	738	951	965	8	19	18	6	18	15
Zm00001d045159	751	588	1121	2634	2469	2624	396	454	410	267	280	225
Zm00001d045160	355	293	396	422	493	504	9	13	18	7	6	7
Zm00001d045169	385	323	399	643	514	530	43	30	34	52	56	44
Zm00001d045171	392	258	517	305	467	339	8	11	13	8	10	8
Zm00001d045176	1209	458	566	425	540	579	54	56	69	49	34	51
Zm00001d045179	273	159	251	149	216	168	14	21	12	11	19	11
Zm00001d045180	304	220	215	213	274	217	23	25	21	60	46	45
Zm00001d045181	1059	712	1032	1092	1174	1126	95	109	80	80	92	87
Zm00001d045182	353	193	324	421	368	454	9	18	8	18	16	21
Zm00001d045183	3489	2760	2838	2394	2625	2489	470	381	464	474	393	370
Zm00001d045192	22005	7989	9081	4859	8085	7133	983	1135	1018	829	860	876
Zm00001d045193	2498	1381	1458	1339	1663	1390	320	440	688	407	489	509
Zm00001d045194	1863	1703	1514	1429	1648	1488	85	76	66	70	59	52
Zm00001d045195	2062	1777	2029	2051	2344	2324	100	88	104	98	91	71
Zm00001d045199	5532	2932	4226	3666	4232	4006	318	328	415	252	211	272
Zm00001d045202	813	892	663	1327	593	792	181	92	151	176	116	127
Zm00001d045205	124	111	114	805	1050	1061	12	5	3	29	23	9
Zm00001d045206	11296	14125	17331	17929	14152	16380	2300	1207	1094	1538	1065	894
Zm00001d045208	200	147	151	107	127	115	16	18	14	8	9	10
Zm00001d045212	750	193	216	226	262	230	9	19	63	16	10	20
Zm00001d045213	849	455	540	443	571	487	37	35	48	14	9	20
Zm00001d045215	1087	711	1005	659	603	663	5	8	7	13	7	13
Zm00001d045216	1761	1786	2267	2651	3442	2965	180	151	156	259	217	162
Zm00001d045218	1507	2040	2715	3248	6257	4367	189	152	96	170	154	85
Zm00001d045220	2581	4525	4043	2877	2041	1936	803	808	582	463	451	262
Zm00001d045233	435	516	444	408	584	499	127	72	61	138	107	57
Zm00001d045251	4058	4042	4275	11204	12896	12528	497	397	383	761	726	535
Zm00001d045294	2138	2006	2456	1169	1599	1467	141	122	200	82	62	76
Zm00001d045296	1526	1400	1459	1076	1121	947	702	504	642	608	417	561
Zm00001d045297	741	475	653	620	982	769	32	33	19	15	11	14
Zm00001d045298	9955	27070	16458	16850	20115	18117	2508	1864	1490	2112	1474	1118
Zm00001d045315	10470	7874	8153	7259	9121	8907	848	886	1138	739	758	808
Zm00001d045316	660	742	878	868	855	888	137	137	106	114	90	75
Zm00001d045323	13471	15602	15307	13763	16392	14731	36	462	26	10	116	7
Zm00001d045324	340	292	379	283	281	319	16	3	9	11	8	13
Zm00001d045326	3000	2362	3289	2331	2864	2892	312	273	219	205	165	185
Zm00001d045327	672	733	757	286	482	297	4	12	13	5	12	8
Zm00001d045335	1186	1403	1566	1346	1007	1238	24	19	16	10	17	16
Zm00001d045336	3924	4827	4911	2439	4222	3230	435	669	319	447	531	232
Zm00001d045339	826	733	745	658	828	791	114	152	124	85	90	73
Zm00001d045340	2610	3359	3419	183	633	437	148	177	129	39	39	44
Zm00001d045352	7345	4492	6606	5127	6356	5466	191	200	225	111	141	126
Zm00001d045366	418	265	397	267	425	382	10	8	6	7	5	3
Zm00001d045389	2307	1147	1691	1540	2005	1731	7	6	5	9	11	9
Zm00001d045394	1748	2485	2386	2479	3065	2863	65	66	47	43	35	26
Zm00001d045397	335	298	443	1593	1664	1725	54	58	44	103	133	163
Zm00001d045398	675	600	1081	1034	1843	1227	12	20	21	21	26	19
Zm00001d045403	2238	1680	1726	1316	1755	1723	55	68	93	48	47	33
Zm00001d045405	751	272	378	329	436	358	19	31	27	17	28	28
Zm00001d045418	2283	3630	2974	2765	2926	2922	114	109	79	69	112	59
Zm00001d045421	371	159	234	144	216	163	20	6	15	9	3	4
Zm00001d045425	1828	1408	1434	1161	1277	1213	121	98	137	119	107	110
Zm00001d045430	1848	733	781	672	822	751	16	15	26	13	7	18
Zm00001d045431	54734	29359	29647	34661	38840	35297	3640	3774	6441	4788	5215	4742
Zm00001d045436	1414	428	376	751	666	748	83	64	172	90	82	114
Zm00001d045447	307	213	226	267	250	284	6	15	5	13	16	7
Zm00001d045448	16217	14322	14096	9538	11508	9442	966	1428	1364	797	1088	759
Zm00001d045450	8066	20618	10192	12424	9053	9877	381	467	215	419	496	226
Zm00001d045451	9585	12062	10332	5313	5943	5353	982	1026	890	612	654	606
Zm00001d045458	3605	2286	4178	1802	3309	2860	60	41	38	47	39	34
Zm00001d045460	457	316	497	782	264	586	99	51	35	68	43	23
Zm00001d045470	6623	4356	3956	14733	5698	11932	1009	500	927	1108	558	785
Zm00001d045472	879	477	690	794	977	922	167	150	179	154	159	320
Zm00001d045475	7584	9797	6977	7513	8414	6003	2282	1995	1735	2378	1883	2962
Zm00001d045476	548	423	240	614	338	325	7	16	5	10	10	19
Zm00001d045477	457	289	403	234	405	328	35	25	27	24	18	37
Zm00001d045478	3406	1410	2369	1062	2773	1253	227	157	248	218	145	289
Zm00001d045481	1814	1089	2223	1199	2175	1882	26	16	11	7	4	12
Zm00001d045490	499	352	411	158	231	210	41	10	11	16	8	28
Zm00001d045492	1711	1088	1360	1054	1335	1107	110	135	84	164	143	218
Zm00001d045493	791	520	666	381	513	438	20	27	27	20	20	22
Zm00001d045494	342	197	226	267	360	336	14	14	10	28	29	28
Zm00001d045495	892	583	776	398	347	317	51	114	60	25	39	19
Zm00001d045500	1315	697	904	603	849	622	36	46	33	42	32	96
Zm00001d045505	1172	977	1214	1346	1419	1609	41	40	39	63	34	53
Zm00001d045509	2758	1947	2096	2011	1814	1965	99	96	133	79	89	147
Zm00001d045513	1963	4813	3275	2647	2515	2080	466	364	265	307	290	171
Zm00001d045516	3678	3395	3354	2905	2970	3359	103	82	100	58	75	81
Zm00001d045517	242	272	332	178	393	275	5	11	17	4	11	15
Zm00001d045518	181	104	186	88	114	91	12	8	14	13	3	20
Zm00001d045519	6886	5645	8209	5603	5010	4125	221	195	194	274	192	191
Zm00001d045538	743	166	167	60	117	73	17	6	39	40	11	189
Zm00001d045540	1740	2161	1880	1113	1280	1235	128	122	89	147	130	83
Zm00001d045544	3988	1789	1444	2327	2058	2057	197	93	56	163	120	228
Zm00001d045547	437	405	347	361	340	315	15	27	6	9	18	5
Zm00001d045555	4905	4612	4462	4195	4641	4332	124	127	106	18	17	15
Zm00001d045557	10676	7304	12165	27683	7333	22679	912	460	583	500	294	373
Zm00001d045564	3411	2085	1783	1594	1973	1704	218	256	131	279	257	402
Zm00001d045566	1879	1318	1435	1300	1479	1178	84	46	47	68	32	52
Zm00001d045568	399	444	440	468	932	369	37	53	23	23	11	11
Zm00001d045573	439	340	515	254	341	312	42	52	57	23	23	36
Zm00001d045583	1149	655	1025	510	550	443	45	58	21	20	26	35
Zm00001d045646	3014	3235	3244	1014	1035	1133	592	541	450	118	98	97
Zm00001d045649	2636	1092	1267	596	1372	780	128	190	177	82	77	232
Zm00001d045650	755	426	362	205	363	284	37	34	24	46	34	71
Zm00001d045655	530	106	119	95	175	105	3	10	4	6	2	13
Zm00001d045657	753	336	670	1824	994	1576	111	95	63	54	48	41
Zm00001d045665	8900	6132	7379	5607	7105	6336	2369	2266	2219	1625	1528	1950
Zm00001d045706	19630	14866	22660	21657	25117	24669	1071	968	807	275	212	200
Zm00001d045724	683	720	882	418	619	512	15	15	16	16	15	15
Zm00001d045725	2580	1072	1786	1341	1684	1446	54	61	66	38	52	75
Zm00001d045739	839	519	699	650	767	1010	30	23	19	25	14	14
Zm00001d045744	1174	632	702	756	800	805	25	24	23	29	23	58
Zm00001d045747	479	243	435	311	373	336	18	21	13	14	14	17
Zm00001d045757	2035	1662	1898	1297	1451	1367	298	230	175	154	155	151
Zm00001d045759	58	3	1	674	847	714	45	29	42	49	34	53
Zm00001d045760	651	381	655	15	44	23	57	20	63	28	41	35
Zm00001d045763	1934	2979	2640	3169	1666	2494	319	256	174	126	91	80
Zm00001d045764	967	626	883	546	771	600	23	33	18	8	13	9
Zm00001d045783	5111	2810	4269	3527	3699	3554	109	95	110	129	70	169
Zm00001d045784	2469	3066	3084	1782	2114	2049	291	312	247	209	162	197
Zm00001d045785	590	560	514	939	606	781	12	16	10	24	19	9
Zm00001d045798	1156	792	1044	533	803	690	47	51	39	31	37	42
Zm00001d045808	1301	853	1241	1108	1303	1159	83	103	86	96	84	103
Zm00001d045812	1027	504	599	463	544	455	29	23	28	9	4	11
Zm00001d045819	1430	1131	1318	704	867	767	395	373	286	322	314	438
Zm00001d045825	856	679	764	641	736	697	54	72	35	50	55	65
Zm00001d045836	943	866	1316	825	620	768	35	19	32	8	4	12
Zm00001d045837	895	596	866	448	633	607	23	15	14	11	15	13
Zm00001d045887	1068	738	854	886	896	839	76	42	33	48	44	38
Zm00001d045889	7085	4737	4026	2954	3463	2846	879	1059	668	824	965	1610
Zm00001d045893	8205	7658	6767	2708	2807	2732	1111	1106	920	521	439	648
Zm00001d045894	5858	3810	4510	1740	1918	1921	1259	1298	1149	580	511	763
Zm00001d045897	1911	1457	1944	2238	2306	2257	143	119	104	121	127	130
Zm00001d045937	152861	35632	22702	2879	24824	3395	235	172	585	908	351	7588
Zm00001d045938	964	438	582	751	691	682	16	28	22	16	20	41
Zm00001d045944	1556	1370	1853	1261	1529	1445	48	49	27	41	35	18
Zm00001d045945	591	807	999	187	211	169	108	84	96	30	29	44
Zm00001d045953	2063	1269	1588	1000	1285	1238	17	5	24	10	5	35
Zm00001d045954	1309	690	933	898	954	893	40	41	36	45	43	67
Zm00001d045965	3452	1877	1937	1271	1608	1306	191	171	117	296	295	123
Zm00001d045967	1612	1078	1261	1546	1454	1532	76	71	70	94	71	129
Zm00001d045972	823	2836	1826	1128	558	1014	155	28	46	67	8	22
Zm00001d046039	3434	2027	3643	2528	3095	2812	32	13	16	30	36	32
Zm00001d046097	1240	384	666	1153	1059	993	69	49	78	88	89	149
Zm00001d046112	467	610	601	2894	2336	2721	172	171	91	269	441	181
Zm00001d046120	1093	846	760	794	900	901	23	34	29	12	29	26
Zm00001d046135	4694	3174	3763	3778	4083	3879	117	115	81	120	126	176
Zm00001d046136	8696	6320	8404	10851	11412	12301	987	730	691	749	508	492
Zm00001d046149	141	205	188	344	246	260	64	95	32	62	85	40
Zm00001d046166	4242	3265	4063	3080	4332	3524	102	73	35	31	20	33
Zm00001d046168	452	437	390	1439	737	1196	75	54	72	106	67	96
Zm00001d046182	550	717	979	422	632	587	127	135	67	84	80	38
Zm00001d046183	1393	764	1231	766	968	732	147	155	115	119	115	144
Zm00001d046188	312	162	272	301	280	293	64	41	29	41	35	25
Zm00001d046190	2764	1440	1596	1440	1676	1539	169	142	121	132	115	219
Zm00001d046194	1746	1242	1586	2226	2123	2295	36	21	23	33	32	56
Zm00001d046210	3107	746	768	285	158	267	48	41	72	9	4	23
Zm00001d046218	777	804	815	695	599	723	102	82	80	69	54	67
Zm00001d046221	4327	2299	3302	2710	2997	3163	77	93	87	81	83	113
Zm00001d046231	2074	1686	2177	2563	2088	2213	121	84	68	61	58	54
Zm00001d046234	1494	1092	3860	3574	3943	6238	662	373	159	324	128	104
Zm00001d046236	603	776	833	92	176	139	48	41	7	19	18	3
Zm00001d046249	940	774	973	736	735	785	13	16	19	10	7	5
Zm00001d046255	2465	1973	2090	1435	1624	1543	270	181	252	128	114	158
Zm00001d046261	1026	2846	1704	2761	1392	1609	166	134	91	86	72	33
Zm00001d046263	1099	2469	1347	2852	384	968	353	178	128	192	52	65
Zm00001d046272	211	109	175	126	208	193	21	15	9	21	8	17
Zm00001d046297	1811	2577	2674	4421	3048	3962	295	285	251	512	567	412
Zm00001d046305	868	1109	887	935	711	771	7	2	5	6	8	4
Zm00001d046313	1686	1968	1504	1328	1086	1144	69	78	61	47	47	60
Zm00001d046317	5060	3591	3324	1794	2102	1736	303	432	233	230	297	308
Zm00001d046323	740	625	654	566	441	474	34	57	72	30	32	30
Zm00001d046330	3606	1022	1103	114	153	173	59	4	114	20	4	141
Zm00001d046336	14740	13595	15687	10174	14500	12288	352	411	335	397	418	451
Zm00001d046348	227	141	255	167	263	203	26	16	27	21	13	23
Zm00001d046352	9674	3815	4121	3391	3712	3240	304	268	328	261	180	604
Zm00001d046357	7662	5798	9269	13064	22099	20760	1773	1840	1561	784	678	635
Zm00001d046364	1430	1601	1546	1116	675	842	26	14	8	9	5	2
Zm00001d046366	1771	951	1195	949	1239	1128	34	20	43	30	16	54
Zm00001d046378	1706	1880	1660	1752	1544	1456	132	108	67	116	89	76
Zm00001d046383	2860	3078	3169	1311	2024	1624	152	151	119	63	58	49
Zm00001d046396	1139	1192	1167	1229	1174	1198	38	32	20	36	37	33
Zm00001d046399	2221	2702	2164	2485	1739	2090	106	90	76	73	71	59
Zm00001d046400	3235	2639	2137	1691	1799	1738	337	339	168	168	170	189
Zm00001d046404	239	276	217	584	529	276	77	52	94	63	58	71
Zm00001d046434	2789	2159	3306	283	333	319	28	58	48	4	8	7
Zm00001d046440	260	359	351	769	628	779	70	34	40	146	103	74
Zm00001d046441	488	457	623	195	238	225	130	149	104	49	81	67
