gid	parA_rep1	parA_rep2	parA_rep3	parB_rep1	parB_rep2	parB_rep3	hybA_rep1	hybA_rep2	hybA_rep3	hybB_rep1	hybB_rep2	hybB_rep3
Zm00001d009723	258	348	344	599	481	334	11	21	8	6	14	7
Zm00001d009724	6295	5237	5568	7637	5921	4099	611	892	677	527	723	581
Zm00001d009740	3647	4717	3202	3297	3228	2893	276	241	255	132	133	119
Zm00001d009749	6152	6712	5708	6631	6582	6382	20	19	18	16	20	14
Zm00001d009761	4356	5325	4042	3852	3606	3240	61	66	38	26	22	22
Zm00001d009762	1722	1494	1509	2648	2667	2342	45	92	66	22	32	20
Zm00001d009763	4743	4894	4352	4740	5361	5136	81	118	75	48	75	64
Zm00001d009771	6066	6456	5523	5014	6797	6596	133	144	218	71	93	101
Zm00001d009773	570	505	553	1022	983	777	23	34	32	25	39	43
Zm00001d009774	8779	7314	6921	10683	9017	7152	846	924	824	327	334	302
Zm00001d009776	2025	2124	1687	2026	2386	2342	73	82	95	56	61	74
Zm00001d009779	1750	1640	1408	1992	1335	1140	194	190	172	74	102	70
Zm00001d009783	1407	1635	1090	996	732	732	17	17	12	3	7	5
Zm00001d009792	506	510	464	585	565	613	31	24	24	26	39	24
Zm00001d009795	5226	5739	4225	2498	2087	3689	297	485	259	307	610	309
Zm00001d009797	374	514	508	70	157	163	65	48	60	35	12	19
Zm00001d009800	388	376	403	468	449	362	77	109	111	45	64	55
Zm00001d009810	530	507	468	540	447	364	11	10	14	5	8	10
Zm00001d009811	644	954	599	369	311	303	53	91	98	70	88	106
Zm00001d009813	1667	1922	1369	1929	1725	1540	356	406	295	505	616	468
Zm00001d009840	5507	5193	4796	4648	4581	3828	60	48	44	43	40	54
Zm00001d009849	2101	2349	1768	2013	2094	1905	59	77	85	76	87	63
Zm00001d009858	21400	15979	18248	21077	20831	16320	34	32	24	20	16	12
Zm00001d009859	564	572	429	651	686	577	6	7	8	3	24	11
Zm00001d009866	439	491	355	359	422	423	23	12	16	17	11	6
Zm00001d009868	6836	8011	5688	3884	3309	3353	1249	1290	1183	1156	1175	1091
Zm00001d009870	7158	7414	6491	5990	5027	4643	395	389	346	660	669	556
Zm00001d009873	770	858	638	541	634	424	65	76	71	50	54	53
Zm00001d009874	431	608	468	451	582	508	95	122	112	76	92	94
Zm00001d009890	698	719	615	550	520	427	57	48	59	20	22	29
Zm00001d009908	2457	5610	2296	3194	3806	6329	337	312	227	220	152	142
Zm00001d009927	907	724	654	6511	12478	7356	119	98	95	285	206	267
Zm00001d009928	68	127	68	118	140	86	16	19	26	14	17	13
Zm00001d009929	2693	2117	2510	6155	4295	2876	985	1354	1455	582	800	803
Zm00001d009930	205	205	178	175	183	193	10	8	5	9	3	5
Zm00001d009940	397	403	379	827	824	712	17	13	12	9	10	9
Zm00001d009943	309	397	215	363	303	434	55	55	38	45	43	62
Zm00001d009948	11677	9548	9605	8865	10268	9825	100	140	94	54	93	57
Zm00001d009950	3366	4117	2802	3073	2544	2436	33	40	34	16	25	19
Zm00001d009954	1011	1183	822	568	610	649	20	17	18	25	21	29
Zm00001d009960	560	744	519	350	415	524	6	7	9	3	12	3
Zm00001d009964	170	166	153	159	130	73	6	14	6	2	12	8
Zm00001d009965	173	166	146	168	133	115	3	16	5	5	11	3
Zm00001d009967	1346	1106	1061	1665	1263	1047	214	266	231	209	211	248
Zm00001d009978	1696	2216	1509	1781	1414	1247	130	161	99	81	61	49
Zm00001d009983	366	297	438	666	593	508	59	56	80	60	56	49
Zm00001d009985	427	652	328	57	106	255	40	32	24	55	60	54
Zm00001d009987	745	716	665	1369	1355	1109	88	138	60	70	98	78
Zm00001d010009	2644	3117	2186	1793	1839	1395	31	30	31	18	15	14
Zm00001d010023	2420	1759	2046	2151	2446	1775	287	307	267	46	43	49
Zm00001d010026	1057	1289	906	955	978	868	31	38	39	25	34	40
Zm00001d010029	985	1219	936	672	628	568	16	13	7	11	20	8
Zm00001d010031	765	623	665	996	1087	974	23	52	55	35	30	26
Zm00001d010033	610	570	583	3532	4623	4515	53	50	65	120	117	77
Zm00001d010047	839	1193	666	460	530	460	69	100	64	52	108	67
Zm00001d010061	947	1430	1016	1136	937	1422	107	114	93	134	163	168
Zm00001d010066	444	515	330	318	274	254	5	13	11	3	6	7
Zm00001d010115	352	488	328	360	227	323	24	18	6	7	9	8
Zm00001d010120	1172	1350	991	774	1147	1176	14	31	29	11	18	23
Zm00001d010128	8780	7951	6979	7753	7235	5881	5	14	17	9	23	17
Zm00001d010141	844	815	663	551	659	614	17	46	52	8	11	18
Zm00001d010173	1229	1369	1123	977	916	834	205	174	141	122	160	105
Zm00001d010178	114	621	184	61	8	7	8	31	6	2	12	3
Zm00001d010189	1395	1722	1297	1860	1630	1596	255	262	240	200	242	237
Zm00001d010190	2859	2668	2574	1564	1193	939	149	173	132	99	112	91
Zm00001d010202	574	607	515	675	666	1072	84	84	52	83	80	77
Zm00001d010210	2710	3062	2489	1285	1286	698	189	229	279	62	84	76
Zm00001d010211	1086	1582	854	272	197	157	232	192	183	87	82	67
Zm00001d010212	2385	3166	1989	6147	8091	6336	210	325	172	1383	1629	1385
Zm00001d010213	979	1317	707	328	446	491	98	145	98	55	89	82
Zm00001d010214	2580	3767	2385	1289	1756	2789	111	122	85	91	89	119
Zm00001d010220	907	1516	823	502	431	380	71	75	33	15	15	15
Zm00001d010230	657	608	513	565	663	705	96	81	75	64	69	53
Zm00001d010233	10114	11120	7640	11908	12371	10915	175	181	598	313	397	414
Zm00001d010235	1051	1532	1039	1160	1229	970	121	147	94	118	138	106
Zm00001d010236	2012	2304	1619	1294	1088	1170	635	591	520	208	242	194
Zm00001d010244	977	1706	876	617	746	1718	46	65	52	45	45	40
Zm00001d010248	1115	1196	1010	1315	1221	1127	199	206	223	147	201	151
Zm00001d010251	6394	6897	5264	5224	6108	4993	43	57	47	63	63	50
Zm00001d010266	515	510	414	256	212	234	19	45	31	14	33	37
Zm00001d010269	696	785	672	760	905	839	23	17	22	40	37	29
Zm00001d010271	1096	1470	1160	2184	2852	3437	91	74	61	116	132	115
Zm00001d010274	929	797	666	2076	2523	2561	89	69	116	111	133	114
Zm00001d010275	1194	1091	1113	3075	2540	2272	71	71	54	251	247	248
Zm00001d010290	1339	1267	1178	341	334	441	40	26	56	5	11	9
Zm00001d010292	646	751	494	428	427	344	96	99	59	48	51	61
Zm00001d010294	685	935	609	664	629	786	16	20	12	9	14	19
Zm00001d010305	1271	1512	1076	781	831	716	55	60	64	31	20	30
Zm00001d010308	1307	1794	1297	499	505	576	114	133	121	60	64	58
Zm00001d010309	971	1046	741	693	841	639	39	85	53	35	69	55
Zm00001d010315	1355	1255	1195	1364	1479	1270	63	60	38	22	36	34
Zm00001d010319	322	348	566	157	112	120	17	10	27	6	2	10
Zm00001d010322	1279	1406	1112	1054	1087	1035	220	268	235	192	231	227
Zm00001d010324	1801	1956	1776	2389	2457	2127	188	241	212	242	279	240
Zm00001d010336	313	354	268	886	789	741	30	37	52	24	41	36
Zm00001d010341	1121	1256	1051	1174	1228	1051	74	47	44	72	57	49
Zm00001d010368	1249	1906	1134	1185	1107	1137	24	32	21	14	14	9
Zm00001d010380	1640	1994	1411	1263	1910	1803	19	10	21	5	7	7
Zm00001d010399	664	858	553	87	106	178	252	47	162	173	19	96
Zm00001d010401	267	371	209	185	205	264	32	42	29	20	42	24
Zm00001d010406	2887	1016	2436	2896	2089	1450	20	33	49	12	14	19
Zm00001d010410	514	183	376	1548	1390	1377	94	27	137	75	41	126
Zm00001d010411	3721	3277	3295	3454	3580	3029	401	437	456	175	190	158
Zm00001d010413	4669	4500	4003	4452	4464	3601	67	70	69	100	78	69
Zm00001d010421	4701	6151	4274	4980	4862	4770	278	352	236	309	364	337
Zm00001d010425	1773	2169	1606	2382	2262	2295	159	165	166	154	154	173
Zm00001d010426	2335	2158	2244	3287	5696	4384	221	198	200	124	121	121
Zm00001d010431	2450	2429	1904	670	613	529	324	261	212	73	45	42
Zm00001d010434	1451	1743	972	216	164	160	10	8	8	15	22	11
Zm00001d010443	819	674	652	872	778	662	73	69	77	90	94	90
Zm00001d010445	2212	2135	1977	856	990	1140	256	317	262	140	185	173
Zm00001d010447	274	375	215	167	180	166	14	22	13	8	9	14
Zm00001d010451	36359	37713	29270	65432	50365	34967	1565	1785	1583	1079	1208	1048
Zm00001d010452	3151	2642	2510	4464	4160	3052	169	182	180	100	135	110
Zm00001d010454	2173	1993	1643	1674	1460	1238	90	204	128	83	143	82
Zm00001d010455	593	666	593	683	730	667	15	13	11	7	10	9
Zm00001d010461	1180	1178	905	1015	1016	863	18	30	26	12	16	7
Zm00001d010462	796	911	781	689	573	419	84	161	88	79	77	59
Zm00001d010463	1345	1268	1383	1750	1432	1902	73	100	115	43	43	56
Zm00001d010470	1350	1316	1212	1344	1224	1165	46	42	64	31	24	31
Zm00001d010476	657	787	529	676	649	605	34	60	40	27	65	38
Zm00001d010478	1147	1844	1028	1224	1354	1624	224	228	176	332	437	371
Zm00001d010481	126	126	113	116	73	106	6	11	32	13	12	17
Zm00001d010491	3225	3580	2616	4841	4180	3561	320	435	350	480	608	439
Zm00001d010492	2913	2532	2360	1974	2333	2083	80	107	74	89	81	93
Zm00001d010493	2814	2236	2427	623	806	680	68	123	112	19	39	22
Zm00001d010528	5284	7271	4577	2500	2244	2115	147	136	123	65	69	64
Zm00001d010529	2709	2932	1893	1625	1324	1585	9	62	8	17	51	5
Zm00001d010530	1898	3076	1723	1430	1321	1349	327	470	334	282	401	272
Zm00001d010534	8033	6827	6883	6845	9289	9984	215	281	267	508	608	591
Zm00001d010535	746	552	722	700	974	877	53	63	51	58	73	35
Zm00001d010536	161	115	140	219	264	221	16	30	20	8	16	6
Zm00001d010537	851	1221	723	1031	954	861	75	54	30	28	24	10
Zm00001d010538	4653	5856	4056	3259	3365	3061	215	315	242	120	156	111
Zm00001d010540	2759	3222	2361	2968	5276	4856	93	69	92	54	53	91
Zm00001d010546	692	845	738	850	697	766	9	10	18	6	4	5
Zm00001d010566	1979	2598	2028	1606	954	1086	58	81	65	32	62	36
Zm00001d010572	3164	3171	2487	2473	2747	2417	97	136	113	54	64	77
Zm00001d010574	679	744	580	921	903	1868	28	17	18	23	17	18
Zm00001d010578	1270	1014	1068	864	778	558	32	32	36	27	32	33
Zm00001d010579	138	306	133	70	73	38	20	13	5	13	14	3
Zm00001d010585	232	277	227	525	377	328	22	23	30	17	22	25
Zm00001d010589	1488	1661	1294	1099	929	1065	177	174	189	108	139	122
Zm00001d010603	1071	1854	982	1231	1011	1210	21	22	30	7	6	11
Zm00001d010604	524	758	467	570	686	543	50	66	56	46	72	44
Zm00001d010606	499	548	614	658	895	704	18	54	95	10	40	61
Zm00001d010607	1988	1902	1782	1515	1547	1587	369	400	384	348	344	372
Zm00001d010611	647	265	635	872	579	363	16	8	29	7	8	16
Zm00001d010614	10557	14288	8813	6691	4941	5125	1266	2384	1016	810	960	731
Zm00001d010615	822	903	754	559	637	697	83	87	69	49	61	32
Zm00001d010618	14756	12683	12937	11900	13548	14077	2161	2462	2429	1444	1583	1604
Zm00001d010622	777	757	688	460	653	578	18	19	29	15	8	16
Zm00001d010625	191	286	183	447	415	317	56	57	61	36	40	36
Zm00001d010635	285	340	253	210	237	229	26	7	19	24	17	22
Zm00001d010638	693	845	641	538	575	573	5	3	5	6	5	6
Zm00001d010639	1458	2438	1330	1082	1173	1431	55	58	46	36	51	50
Zm00001d010640	371	533	350	212	238	379	25	27	37	20	28	21
Zm00001d010646	1597	1493	1305	2518	3134	2289	210	246	224	277	402	300
Zm00001d010652	195	245	214	138	86	130	124	156	114	78	95	42
Zm00001d010654	1257	1252	1126	1927	1606	1574	318	333	287	551	617	549
Zm00001d010658	39140	45155	37981	19037	21058	17803	4307	4792	4124	2106	2181	1844
Zm00001d010659	7693	8419	7220	7102	6733	5492	304	357	299	207	236	211
Zm00001d010662	2039	2175	2928	445	1783	2009	15	17	6	9	3	2
Zm00001d010670	1531	1401	1249	636	464	495	41	31	57	15	7	13
Zm00001d010672	545	547	488	751	426	257	473	437	455	209	205	190
Zm00001d010689	318	438	346	243	205	154	113	115	60	63	46	38
Zm00001d010705	483	494	433	742	703	683	99	121	124	111	128	143
Zm00001d010710	1143	1381	1044	774	891	735	105	237	136	67	109	69
Zm00001d010711	694	915	623	595	636	649	116	108	113	93	90	106
Zm00001d010713	644	718	590	724	748	756	10	25	15	2	15	9
Zm00001d010714	906	1207	755	782	746	583	34	23	24	31	17	22
Zm00001d010715	463	660	480	1436	1078	558	203	242	250	108	130	116
Zm00001d010716	2673	2628	2430	2280	2471	2094	102	108	113	41	49	58
Zm00001d010719	2433	2768	2350	3420	3222	2813	161	158	122	72	75	68
Zm00001d010720	1482	2617	1418	1132	1307	1307	80	112	78	42	46	42
Zm00001d010723	449	711	403	182	246	195	11	22	21	7	11	9
Zm00001d010724	876	1058	768	608	713	513	50	62	27	26	35	29
Zm00001d010733	7547	9516	6500	7216	6545	5621	269	321	244	218	270	219
Zm00001d010758	550	709	519	401	381	319	19	10	15	11	4	14
Zm00001d010785	398	399	286	820	1050	1039	18	8	16	31	5	26
Zm00001d010790	1362	1869	1292	1339	1369	1096	31	48	34	22	22	19
Zm00001d010792	430	436	336	1620	1527	1477	31	40	32	83	105	97
Zm00001d010796	4630	4105	4304	4442	4964	4129	211	394	318	127	144	132
Zm00001d010798	1267	3156	1430	128	233	799	96	143	46	36	34	22
Zm00001d010799	330	412	357	367	462	344	46	49	55	33	46	48
Zm00001d010803	429	640	333	365	330	330	54	50	24	39	54	30
Zm00001d010804	4206	4499	3586	2330	2356	2108	393	433	386	201	193	176
Zm00001d010806	673	757	611	760	692	697	21	8	22	20	2	25
Zm00001d010811	1695	1503	1300	1693	2051	1735	71	84	57	97	111	95
Zm00001d010821	375	383	330	751	676	621	9	13	32	6	12	17
Zm00001d010855	11913	19338	11055	6907	6743	10023	153	152	185	70	126	86
Zm00001d010859	1329	1229	1271	1372	1313	1406	142	164	150	80	112	103
Zm00001d010862	1065	1156	1007	868	1005	793	20	33	24	19	27	20
Zm00001d010867	4557	4241	3949	4206	3803	3554	293	369	343	120	189	159
Zm00001d010868	571	750	506	384	393	397	15	13	15	8	5	10
Zm00001d010869	1432	1433	1373	2004	1830	1857	65	97	94	47	54	57
Zm00001d010871	620	731	581	2315	1624	1055	24	35	52	21	31	27
Zm00001d010872	513	566	536	370	304	256	109	119	114	54	74	62
Zm00001d010880	1050	1318	858	928	755	607	38	40	27	38	22	26
Zm00001d010887	2984	3602	2800	2691	2696	2648	18	42	17	22	36	11
Zm00001d010901	2816	3020	2286	1954	1786	1796	355	295	381	178	267	205
Zm00001d010902	1682	3944	1620	416	337	837	22	30	33	25	20	19
Zm00001d010907	182	188	139	57	22	10	17	24	37	16	9	20
Zm00001d010908	425	472	397	327	270	224	34	23	33	24	16	34
Zm00001d010910	879	1110	712	1192	1233	1158	34	56	51	44	61	71
Zm00001d010915	2226	1876	1795	1644	1927	1925	131	206	165	161	173	183
Zm00001d010919	2508	3951	2451	2488	2264	2715	142	159	145	133	156	102
Zm00001d010920	67710	51298	48847	86296	82132	78536	7433	7967	8299	12872	16015	15498
Zm00001d010924	5496	5575	4656	5714	6192	4713	159	113	148	105	101	121
Zm00001d010927	1037	1693	901	828	982	816	23	20	17	11	17	8
Zm00001d010940	938	1030	879	659	845	841	52	89	71	20	42	53
Zm00001d010944	1864	1773	1652	1911	1828	1861	88	110	81	78	96	105
Zm00001d010945	812	1106	816	680	852	977	1	9	3	7	5	7
Zm00001d010946	2010	2258	1820	1298	1723	1578	210	241	196	117	127	97
Zm00001d010950	1393	2331	1647	1242	933	1564	11	15	18	19	11	17
Zm00001d010954	638	1040	536	953	932	991	11	15	16	17	11	14
Zm00001d010956	187	263	131	154	134	253	29	1	45	32	8	51
Zm00001d010958	628	682	568	521	434	399	35	23	28	10	9	13
Zm00001d010967	3472	3493	3089	4720	5075	4028	438	448	490	443	496	500
Zm00001d010969	51	78	49	376	260	194	17	8	19	16	9	18
Zm00001d010970	2159	2134	1954	2641	2637	2466	594	626	582	668	792	604
Zm00001d010971	258	597	301	1809	1679	1416	33	33	30	58	57	81
Zm00001d010974	2517	2727	2457	2327	2508	2537	213	170	194	106	114	123
Zm00001d010975	3352	4122	2754	2430	2372	1621	420	468	422	324	364	287
Zm00001d010976	1642	1497	1392	2149	2155	1656	48	55	53	25	22	30
Zm00001d010982	2626	2391	2833	2619	2555	1984	182	194	243	139	153	149
Zm00001d010994	335	500	259	139	118	128	11	14	8	4	3	3
Zm00001d010995	796	931	692	759	944	899	34	49	41	23	27	28
Zm00001d010997	667	550	596	590	540	512	61	62	58	46	40	62
Zm00001d011004	2483	3996	2623	2624	2779	2834	214	212	219	107	119	87
Zm00001d011005	729	1043	749	677	684	653	38	36	30	19	28	14
Zm00001d011006	3507	3277	2900	3193	3461	3651	71	81	78	96	95	99
Zm00001d011013	1523	1680	1293	1695	1514	1100	27	26	32	26	25	27
Zm00001d011034	14243	12130	10896	8972	10452	9793	840	931	967	549	618	632
Zm00001d011036	22567	22544	19656	39983	39239	25211	5318	4203	4814	5791	4412	5428
Zm00001d011037	713	813	758	813	763	698	99	104	84	66	61	56
Zm00001d011049	3717	2932	2895	2898	2842	2462	96	97	117	32	44	56
Zm00001d011051	11273	8953	9124	13383	16930	13061	1021	982	993	871	914	929
Zm00001d011060	3740	3001	3319	5029	6163	4904	475	506	543	474	525	523
Zm00001d011066	1450	1671	1377	2318	2628	2053	89	117	94	59	68	63
Zm00001d011067	505	453	478	455	627	499	25	32	49	23	28	36
Zm00001d011069	749	718	651	1317	1177	920	47	57	67	31	44	49
Zm00001d011073	99	156	163	803	722	564	82	120	153	154	223	200
Zm00001d011089	1330	1546	1216	1427	1402	1396	85	91	92	76	80	85
Zm00001d011091	2606	3655	2513	5498	4755	3178	64	81	47	69	68	49
Zm00001d011092	2072	2550	1879	1976	2040	2012	26	28	38	25	32	28
Zm00001d011095	1261	1120	930	474	451	349	43	57	41	16	22	21
Zm00001d011096	1810	2125	1678	1664	1342	1005	101	107	133	59	75	64
Zm00001d011100	1541	2152	1495	1617	1503	1421	307	299	275	165	180	182
Zm00001d011102	1566	1685	1436	1573	1405	1212	237	363	288	247	290	257
Zm00001d011103	1593	1611	1519	1672	1711	1832	114	112	108	87	109	100
Zm00001d011104	1834	1799	1555	2476	1782	1639	364	382	370	370	405	434
Zm00001d011108	490	402	446	472	524	445	66	72	55	58	66	45
Zm00001d011111	376	474	398	409	430	438	6	5	8	6	10	3
Zm00001d011113	5517	6294	4975	9043	8558	8150	850	878	873	251	297	315
Zm00001d011119	2110	2244	2076	2215	2515	2710	318	330	230	284	347	306
Zm00001d011121	839	1032	761	607	579	512	20	24	15	21	20	14
Zm00001d011122	520	649	492	763	765	718	26	48	38	35	40	44
Zm00001d011124	492	433	423	514	496	372	35	62	39	45	57	49
Zm00001d011125	2040	1837	1808	2041	2123	1847	236	269	219	195	167	220
Zm00001d011130	3688	4022	3511	1966	2041	1697	788	797	739	493	490	450
Zm00001d011132	465	732	564	599	1003	1103	429	378	445	514	386	535
Zm00001d011135	273	254	238	1080	1177	1062	14	20	20	38	37	40
Zm00001d011136	833	1020	690	961	892	855	153	175	140	161	214	187
Zm00001d011138	6098	5982	4754	4718	4839	3702	1067	1271	1048	964	1109	1001
Zm00001d011139	6776	10632	5986	4145	3797	3578	458	587	411	347	442	321
Zm00001d011140	1529	1463	1288	1583	1654	1276	106	116	67	86	113	75
Zm00001d011144	6376	8062	6525	4704	5187	9134	103	112	119	82	114	94
Zm00001d011155	913	1308	894	785	878	856	53	60	40	38	39	25
Zm00001d011158	570	631	524	692	612	518	14	6	9	7	2	2
Zm00001d011159	3538	3547	2870	2581	2723	2514	58	52	67	65	52	40
Zm00001d011162	9805	11697	8641	8684	8559	8232	61	82	49	60	61	60
Zm00001d011166	414	543	355	279	263	265	51	20	33	17	20	9
Zm00001d011167	1266	1370	1144	1313	1287	1106	75	75	67	39	59	57
Zm00001d011168	904	1075	770	596	657	628	46	65	61	35	44	44
Zm00001d011174	1008	751	801	1677	1826	1563	117	162	161	69	152	107
Zm00001d011177	2166	2288	1787	1435	1552	1305	17	36	31	11	17	11
Zm00001d011179	2459	2349	2147	2603	2622	2397	18	50	21	4	30	16
Zm00001d011180	3345	3465	2947	2655	3013	2823	365	416	459	150	170	151
Zm00001d011183	2906	2394	1875	19300	22751	17642	25	20	108	10	7	86
Zm00001d011185	243	665	197	862	702	728	45	37	18	31	33	32
Zm00001d011187	898	549	757	621	831	748	24	85	82	5	17	14
Zm00001d011192	2129	2214	1848	1214	971	960	184	267	170	100	130	106
Zm00001d011193	777	758	699	509	509	426	60	113	99	58	123	82
Zm00001d011195	544	815	566	600	1023	1014	138	190	93	145	199	101
Zm00001d011197	8764	8963	8763	6373	6867	5602	885	1145	1080	375	460	493
Zm00001d011202	741	1058	743	756	714	602	161	137	161	72	66	69
Zm00001d011204	223	334	215	531	529	479	20	49	21	41	90	44
Zm00001d011208	1886	3458	1859	1354	1021	1326	429	348	305	226	194	179
Zm00001d011210	1256	990	1259	2041	1847	1219	143	170	232	86	92	146
Zm00001d011217	632	707	513	606	562	680	67	58	69	44	34	42
Zm00001d011220	1758	2026	1610	1496	1685	1626	77	56	62	68	63	57
Zm00001d011222	1861	1783	1529	1980	1782	1752	175	195	214	202	226	250
Zm00001d011223	1680	1270	1616	951	945	710	28	99	127	19	34	82
Zm00001d011225	10226	10373	7525	3543	3795	2656	443	724	559	412	517	416
Zm00001d011226	3647	3962	3147	3432	2875	2561	260	353	312	219	320	287
Zm00001d011227	117	326	97	251	237	206	30	26	39	63	63	84
Zm00001d011231	879	743	756	658	549	592	103	129	120	42	61	49
Zm00001d011233	2017	2457	1861	1859	2012	1711	248	257	237	218	206	193
Zm00001d011236	1526	1370	1248	540	339	362	194	168	185	45	58	37
Zm00001d011242	1080	1260	949	1220	947	824	194	205	135	275	283	225
Zm00001d011243	700	784	536	590	609	561	88	51	65	55	44	52
Zm00001d011245	561	602	491	697	569	535	48	56	58	82	64	76
Zm00001d011253	2446	3831	2481	3428	3984	3596	10	7	6	5	11	4
Zm00001d011258	620	848	608	932	1046	915	3	33	9	11	21	7
Zm00001d011263	682	941	593	575	364	413	60	50	41	42	34	22
Zm00001d011268	966	2068	1048	566	802	4257	97	103	81	44	36	28
Zm00001d011275	2755	2049	2558	3009	3148	3206	85	106	81	52	62	83
Zm00001d011276	491	1135	517	149	211	573	5	19	6	5	8	2
Zm00001d011278	2279	2248	1920	2627	1992	1767	100	98	49	25	30	12
Zm00001d011282	811	970	705	809	760	696	96	154	112	84	123	71
Zm00001d011283	665	862	634	812	873	816	83	82	67	71	62	63
Zm00001d011285	494	292	512	2197	577	150	110	163	161	107	117	182
Zm00001d011286	592	522	425	133	109	124	26	37	41	17	11	13
Zm00001d011298	572	766	513	514	576	520	34	75	44	27	62	65
Zm00001d011309	1625	2015	1446	1749	1814	1558	14	18	14	3	12	2
Zm00001d011312	515	1104	452	421	354	375	47	54	49	66	60	65
Zm00001d011314	1293	1318	1064	1434	1162	1055	122	118	104	296	314	309
Zm00001d011321	3268	2465	2563	3390	3113	2857	37	88	57	34	42	31
Zm00001d011329	576	589	519	603	708	545	21	28	36	16	17	17
Zm00001d011330	1815	2093	1523	2665	1833	1414	394	87	335	83	79	76
Zm00001d011335	58	235	102	69	107	88	26	16	22	13	13	19
Zm00001d011336	1684	2056	1392	1423	1165	1201	21	16	19	11	16	8
Zm00001d011347	771	1122	681	805	829	674	12	31	31	16	24	24
Zm00001d011348	2664	2805	2282	2759	2217	2316	367	469	350	193	225	203
Zm00001d011351	2058	1963	1818	1657	1742	1494	161	233	211	79	130	116
Zm00001d011352	790	615	651	512	421	255	63	68	56	27	43	20
Zm00001d011355	861	1135	805	759	808	782	13	19	13	8	12	12
Zm00001d011366	577	811	565	920	932	685	51	37	94	35	28	45
Zm00001d011369	1318	1880	1246	2162	2140	1776	277	278	268	181	150	142
Zm00001d011370	521	477	395	800	630	556	72	33	89	60	19	44
Zm00001d011379	216	273	211	593	761	616	11	27	17	20	32	37
Zm00001d011386	174	128	125	394	279	267	62	120	95	15	32	26
Zm00001d011396	1095	1266	747	556	532	540	101	107	126	46	61	64
Zm00001d011411	1935	2283	1550	1239	1427	1368	93	113	79	62	69	61
Zm00001d011418	3121	2857	2882	1854	2052	2080	260	400	363	174	236	208
Zm00001d011424	1546	2045	1201	1326	1961	1990	29	38	38	12	19	6
Zm00001d011471	526	535	502	969	638	437	21	17	26	4	3	7
Zm00001d011474	2700	3502	2241	1839	1492	1833	51	47	38	34	47	43
Zm00001d011478	791	872	626	713	750	662	25	27	7	20	21	16
Zm00001d011483	2775	3092	2436	2408	2203	1911	161	126	121	106	90	84
Zm00001d011490	1136	1547	1146	1343	1800	1591	30	55	10	15	48	9
